--- Front number 0 has 23 solutions ---

Coupling,Cohesion,Complxity,Sability,Standard Deviation,Encapsulation,Interfacing
 4.612903225806452 , 0.20430107526881722 , 1.2634685851154441 , 0.3870967741935484 , 4.446923494366624 , 0.06451612903225808 , 0.043010752688172046
 5.061728395061729 , 0.4074074074074074 , 1.2026194367324972 , 0.38271604938271603 , 5.098958983562171 , 0.07078189300411523 , 0.04938271604938271
 6.931034482758621 , 0.6551724137931034 , 1.6412148092620356 , 0.46551724137931033 , 6.182273705277787 , 0.04760587620628188 , 0.05172413793103448
 6.8474576271186445 , 0.6101694915254238 , 1.8946122983705889 , 0.5084745762711864 , 6.057439842053201 , 0.05373274117042811 , 0.06779661016949153

--- Front number 1 has 18 solutions ---

Coupling,Cohesion,Complxity,Sability,Standard Deviation,Encapsulation,Interfacing

 3.4330708661417324 , 0.10236220472440945 , 0.7540783363618009 , 0.3228346456692913 , 3.9049608077593088 , 0.11487987078538259 , 0.031496062992125984
 3.496 , 0.104 , 0.7406427350427351 , 0.336 , 3.920631943795499 , 0.12471794871794872 , 0.032
 3.5447154471544717 , 0.10569105691056911 , 0.7655583350705303 , 0.34959349593495936 , 3.929150634693961 , 0.10100062539086929 , 0.032520325203252036
 3.603305785123967 , 0.10743801652892562 , 0.7898772413126481 , 0.34710743801652894 , 3.904825015567773 , 0.10267005721551176 , 0.03305785123966942
 3.5867768595041323 , 0.10743801652892562 , 0.7663664618210074 , 0.34710743801652894 , 3.958183627733054 , 0.11093452002542911 , 0.03305785123966942
 3.6416666666666666 , 0.10833333333333334 , 0.8131262183235868 , 0.35 , 3.8967683946532694 , 0.10352564102564103 , 0.03333333333333333
 3.717948717948718 , 0.1111111111111111 , 0.8329072324686361 , 0.3418803418803419 , 3.941717300684385 , 0.10333114179268026 , 0.03418803418803419
 3.7241379310344827 , 0.11206896551724138 , 0.8612560496067756 , 0.3448275862068966 , 3.930152916748341 , 0.10422192749778957 , 0.034482758620689655
 3.8230088495575223 , 0.12389380530973451 , 0.945671658724756 , 0.35398230088495575 , 4.087305746823349 , 0.08928976628091673 , 0.035398230088495575
 4.621052631578947 , 0.14736842105263157 , 1.7525896079912702 , 0.42105263157894735 , 4.37216073282813 , 0.08806246385193754 , 0.042105263157894736
 4.621052631578947 , 0.14736842105263157 , 1.4273264500965333 , 0.42105263157894735 , 4.390307965434199 , 0.08360902255639098 , 0.042105263157894736
 4.659574468085107 , 0.14893617021276595 , 1.407936305948624 , 0.40425531914893614 , 4.42094182354662 , 0.0844984802431611 , 0.0425531914893617
 4.585106382978723 , 0.20212765957446807 , 1.263325302295067 , 0.39361702127659576 , 4.452923639671561 , 0.0844984802431611 , 0.0425531914893617
 4.612903225806452 , 0.20430107526881722 , 1.2518198395957307 , 0.3870967741935484 , 4.459730996485081 , 0.08540706605222735 , 0.043010752688172046
 8.645833333333334 , 0.9166666666666666 , 1.778761574074074 , 0.5 , 6.825977705150059 , 0.07145774976657329 , 0.041666666666666664
 4.6421052631578945 , 0.14736842105263157 , 1.746449257114077 , 0.42105263157894735 , 4.37743373357328 , 0.0827993059572007 , 0.042105263157894736
 5.048780487804878 , 0.3902439024390244 , 1.2996742132493095 , 0.3902439024390244 , 5.022862515243078 , 0.06991869918699188 , 0.04878048780487805
 7.142857142857143 , 0.7321428571428571 , 1.6557820048309178 , 0.5 , 6.340859051145475 , 0.05920868347338936 , 0.05357142857142857

--- Front number 2 has 18 solutions ---

Coupling,Cohesion,Complxity,Sability,Standard Deviation,Encapsulation,Interfacing

 3.900900900900901 , 0.13513513513513514 , 1.00781966176703 , 0.3783783783783784 , 4.032931596808612 , 0.10891660891660891 , 0.036036036036036036
 4.1826923076923075 , 0.1346153846153846 , 0.89958772952194 , 0.3557692307692308 , 4.233466279993107 , 0.1383629191321499 , 0.038461538461538464
 3.900900900900901 , 0.13513513513513514 , 1.00781966176703 , 0.3783783783783784 , 4.032931596808612 , 0.10891660891660891 , 0.036036036036036036
 4.1826923076923075 , 0.1346153846153846 , 0.89958772952194 , 0.3557692307692308 , 4.233466279993107 , 0.1383629191321499 , 0.038461538461538464
 4.223300970873787 , 0.13592233009708737 , 1.084049746313415 , 0.3592233009708738 , 4.262963007986628 , 0.12028877271595718 , 0.038834951456310676
 4.018518518518518 , 0.1388888888888889 , 0.9469257634827811 , 0.37037037037037035 , 4.095550946606309 , 0.12351614434947768 , 0.037037037037037035
 4.084905660377358 , 0.14150943396226415 , 0.95404805252124 , 0.36792452830188677 , 4.1409249762076605 , 0.14471456216739234 , 0.03773584905660377
 4.084905660377358 , 0.14150943396226415 , 0.95404805252124 , 0.36792452830188677 , 4.1409249762076605 , 0.14471456216739234 , 0.03773584905660377
 4.223300970873787 , 0.13592233009708737 , 1.084049746313415 , 0.3592233009708738 , 4.262963007986628 , 0.12028877271595718 , 0.038834951456310676
 4.816091954022989 , 0.367816091954023 , 1.3473940860510731 , 0.39080459770114945 , 4.891389201303794 , 0.10153256704980844 , 0.04597701149425287
 4.696629213483146 , 0.34831460674157305 , 1.3948560539926596 , 0.4044943820224719 , 4.784529888220661 , 0.10112359550561797 , 0.0449438202247191
 4.882352941176471 , 0.3764705882352941 , 1.306744535134628 , 0.38823529411764707 , 4.946011040230706 , 0.1027450980392157 , 0.047058823529411764
 4.793103448275862 , 0.367816091954023 , 1.3069726301123759 , 0.39080459770114945 , 4.8770776215582305 , 0.10613026819923373 , 0.04597701149425287
 4.725274725274725 , 0.2087912087912088 , 1.2912371254476516 , 0.3956043956043956 , 4.49324550734268 , 0.0989010989010989 , 0.04395604395604396
 5.227848101265823 , 0.4177215189873418 , 1.7033889864669345 , 0.4177215189873418 , 5.128532933372418 , 0.07257383966244726 , 0.05063291139240506
 5.885714285714286 , 0.5 , 1.475901658909178 , 0.4 , 5.560955277871282 , 0.0789935064935065 , 0.05714285714285714
 5.871428571428571 , 0.5142857142857142 , 1.452011163439735 , 0.4 , 5.648869873599611 , 0.07909854851031321 , 0.05714285714285714
 7.388888888888889 , 0.7777777777777778 , 1.6677469135802467 , 0.5 , 6.498723198793384 , 0.06263616557734204 , 0.05555555555555555

